ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
l1cache_7, eventSent_PutS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, eventSent_PutE, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_GetS_E, , Accumulator, 1821667360, 0, 1, 1, 1, 1, 1
l1cache_7, stateEvent_GetX_E, , Accumulator, 1821667360, 0, 1, 1, 1, 1, 1
l1cache_7, stateEvent_GetSX_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FlushLine_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FlushLineInv_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FetchInv_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_ForceInv_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FetchInvX_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, evict_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, TotalEventsReceived, , Accumulator, 1821667360, 0, 20580, 20580, 20580, 1, 1
l1cache_7, TotalEventsReplayed, , Accumulator, 1821667360, 0, 458, 458, 458, 1, 1
l1cache_7, GetS_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, Write_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, GetSX_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, GetSResp_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, WriteResp_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, CustomReq_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, CustomResp_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, CustomAck_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, NULLCMD_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, GetS_recv, , Accumulator, 1821667360, 0, 19991, 19991, 19991, 1, 1
l1cache_7, GetX_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, GetSX_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, Write_recv, , Accumulator, 1821667360, 0, 308, 308, 308, 1, 1
l1cache_7, FlushLine_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, FlushLineInv_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, GetSResp_recv, , Accumulator, 1821667360, 0, 167, 167, 167, 1, 1
l1cache_7, GetXResp_recv, , Accumulator, 1821667360, 0, 62, 62, 62, 1, 1
l1cache_7, FlushLineResp_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, Inv_recv, , Accumulator, 1821667360, 0, 17, 17, 17, 1, 1
l1cache_7, ForceInv_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, Fetch_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, FetchInv_recv, , Accumulator, 1821667360, 0, 3, 3, 3, 1, 1
l1cache_7, FetchInvX_recv, , Accumulator, 1821667360, 0, 32, 32, 32, 1, 1
l1cache_7, NACK_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, AckPut_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l1cache_7, MSHR_occupancy, , Accumulator, 1821667360, 0, 113345, 1700261, 4844860, 0, 16
l1cache_7, Bank_conflicts, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, packet_latency, , Accumulator, 1821667360, 0, 4022, 72088, 281, 2, 28
l2cache_7, send_bit_count, , Accumulator, 1821667360, 0, 35904, 12619776, 281, 64, 576
l2cache_7, output_port_stalls, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, idle_time, , Accumulator, 1821667360, 0, 1819252688, 3162571941957414478, 179, 17, 1778219527
l2cache_7, evict_I, , Accumulator, 1821667360, 0, 225, 225, 225, 1, 1
l2cache_7, evict_IS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, evict_IM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, evict_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, evict_SM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, evict_SInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, evict_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, evict_MInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, evict_SMInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, evict_MInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, evict_IB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, evict_SB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, evict_SBInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_GetS_I, , Accumulator, 1821667360, 0, 168, 168, 168, 1, 1
l2cache_7, stateEvent_GetS_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_GetS_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_GetX_I, , Accumulator, 1821667360, 0, 60, 60, 60, 1, 1
l2cache_7, stateEvent_GetX_S, , Accumulator, 1821667360, 0, 1, 1, 1, 1, 1
l2cache_7, stateEvent_GetX_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_GetSX_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_GetSX_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_GetSX_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_GetSResp_IS, , Accumulator, 1821667360, 0, 167, 167, 167, 1, 1
l2cache_7, stateEvent_GetXResp_IS, , Accumulator, 1821667360, 0, 1, 1, 1, 1, 1
l2cache_7, stateEvent_GetXResp_IM, , Accumulator, 1821667360, 0, 60, 60, 60, 1, 1
l2cache_7, stateEvent_GetXResp_SM, , Accumulator, 1821667360, 0, 1, 1, 1, 1, 1
l2cache_7, stateEvent_GetXResp_SMInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutS_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutS_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutS_MInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutS_SInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutS_SMInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutS_SB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutS_SBInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutM_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutM_MInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutM_MInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutX_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutX_MInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutX_MInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_Inv_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_Inv_S, , Accumulator, 1821667360, 0, 17, 17, 17, 1, 1
l2cache_7, stateEvent_Inv_IS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_Inv_IM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_Inv_SM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_Inv_SB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_Inv_IB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInvX_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInvX_M, , Accumulator, 1821667360, 0, 64, 64, 64, 1, 1
l2cache_7, stateEvent_FetchInvX_IS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInvX_IM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInvX_MInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInvX_MInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInvX_IB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInvX_SB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_Fetch_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_Fetch_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_Fetch_IS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_Fetch_IM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_Fetch_SM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_Fetch_SMInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_Fetch_SInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_Fetch_IB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_Fetch_SB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInv_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInv_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInv_M, , Accumulator, 1821667360, 0, 2, 2, 2, 1, 1
l2cache_7, stateEvent_FetchInv_IS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInv_IM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInv_SM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInv_SMInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInv_MInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInv_MInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInv_IB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInv_SB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_ForceInv_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_ForceInv_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_ForceInv_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_ForceInv_IS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_ForceInv_IM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_ForceInv_SM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_ForceInv_SInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_ForceInv_SMInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_ForceInv_MInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_ForceInv_MInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_ForceInv_IB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_ForceInv_SB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchResp_MInv, , Accumulator, 1821667360, 0, 2, 2, 2, 1, 1
l2cache_7, stateEvent_FetchXResp_MInvX, , Accumulator, 1821667360, 0, 32, 32, 32, 1, 1
l2cache_7, stateEvent_AckInv_MInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_AckInv_SInv, , Accumulator, 1821667360, 0, 17, 17, 17, 1, 1
l2cache_7, stateEvent_AckInv_SMInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_AckInv_SBInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FlushLine_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FlushLine_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FlushLine_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FlushLineInv_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FlushLineInv_S, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FlushLineInv_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FlushLineResp_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FlushLineResp_IB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FlushLineResp_SB, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_GetS, , Accumulator, 1821667360, 0, 168, 168, 168, 1, 1
l2cache_7, eventSent_GetX, , Accumulator, 1821667360, 0, 61, 61, 61, 1, 1
l2cache_7, eventSent_GetSX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_Write, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_PutS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_PutM, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_FlushLine, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_FlushLineInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_FetchResp, , Accumulator, 1821667360, 0, 3, 3, 3, 1, 1
l2cache_7, eventSent_FetchXResp, , Accumulator, 1821667360, 0, 32, 32, 32, 1, 1
l2cache_7, eventSent_AckInv, , Accumulator, 1821667360, 0, 17, 17, 17, 1, 1
l2cache_7, eventSent_NACK, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_GetSResp, , Accumulator, 1821667360, 0, 167, 167, 167, 1, 1
l2cache_7, eventSent_GetXResp, , Accumulator, 1821667360, 0, 62, 62, 62, 1, 1
l2cache_7, eventSent_WriteResp, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_FlushLineResp, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_Fetch, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_FetchInv, , Accumulator, 1821667360, 0, 3, 3, 3, 1, 1
l2cache_7, eventSent_ForceInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_FetchInvX, , Accumulator, 1821667360, 0, 32, 32, 32, 1, 1
l2cache_7, eventSent_Inv, , Accumulator, 1821667360, 0, 17, 17, 17, 1, 1
l2cache_7, eventSent_Put, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_Get, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_AckMove, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_CustomReq, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_CustomResp, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_CustomAck, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, latency_GetS_hit, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, latency_GetS_miss, , Accumulator, 1821667360, 0, 24282, 4227300, 168, 39, 328
l2cache_7, latency_GetS_inv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, latency_GetX_hit, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, latency_GetX_miss, , Accumulator, 1821667360, 0, 16734, 5378850, 60, 119, 753
l2cache_7, latency_GetX_inv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, latency_GetX_upgrade, , Accumulator, 1821667360, 0, 217, 47089, 1, 217, 217
l2cache_7, latency_GetSX_hit, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, latency_GetSX_miss, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, latency_GetSX_inv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, latency_GetSX_upgrade, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, latency_FlushLine, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, latency_FlushLineInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, GetSHit_Arrival, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, GetXHit_Arrival, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, GetSXHit_Arrival, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, GetSHit_Blocked, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, GetXHit_Blocked, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, GetSXHit_Blocked, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, GetSMiss_Arrival, , Accumulator, 1821667360, 0, 168, 168, 168, 1, 1
l2cache_7, GetXMiss_Arrival, , Accumulator, 1821667360, 0, 61, 61, 61, 1, 1
l2cache_7, GetSXMiss_Arrival, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, GetSMiss_Blocked, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, GetXMiss_Blocked, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, GetSXMiss_Blocked, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, CacheHits, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, CacheMisses, , Accumulator, 1821667360, 0, 229, 229, 229, 1, 1
l2cache_7, stateEvent_AckPut_I, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, evict_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, evict_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, evict_EInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_GetS_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_GetX_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_GetSX_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutS_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutS_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutE_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutE_M, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutE_MInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutE_MInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutE_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutE_EInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutM_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutM_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutM_EInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutX_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutX_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_PutX_EInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInvX_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInvX_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInvX_EInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInv_E, , Accumulator, 1821667360, 0, 1, 1, 1, 1, 1
l2cache_7, stateEvent_FetchInv_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchInv_EInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_ForceInv_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_ForceInv_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_ForceInv_EInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FetchResp_EInv, , Accumulator, 1821667360, 0, 1, 1, 1, 1, 1
l2cache_7, stateEvent_FetchXResp_EInvX, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_AckInv_EInv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FlushLine_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, stateEvent_FlushLineInv_E, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, eventSent_PutE, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, TotalEventsReceived, , Accumulator, 1821667360, 0, 562, 562, 562, 1, 1
l2cache_7, TotalEventsReplayed, , Accumulator, 1821667360, 0, 52, 52, 52, 1, 1
l2cache_7, GetS_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, Write_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, GetSX_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, GetSResp_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, WriteResp_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, CustomReq_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, CustomResp_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, CustomAck_uncache_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, NULLCMD_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, GetS_recv, , Accumulator, 1821667360, 0, 168, 168, 168, 1, 1
l2cache_7, GetX_recv, , Accumulator, 1821667360, 0, 61, 61, 61, 1, 1
l2cache_7, GetSX_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, Write_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, FlushLine_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, FlushLineInv_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, GetSResp_recv, , Accumulator, 1821667360, 0, 167, 167, 167, 1, 1
l2cache_7, GetXResp_recv, , Accumulator, 1821667360, 0, 62, 62, 62, 1, 1
l2cache_7, WriteResp_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, FlushLineResp_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, PutS_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, PutM_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, PutE_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, PutX_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, Inv_recv, , Accumulator, 1821667360, 0, 17, 17, 17, 1, 1
l2cache_7, ForceInv_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, Fetch_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, FetchInv_recv, , Accumulator, 1821667360, 0, 3, 3, 3, 1, 1
l2cache_7, FetchInvX_recv, , Accumulator, 1821667360, 0, 32, 32, 32, 1, 1
l2cache_7, FetchResp_recv, , Accumulator, 1821667360, 0, 3, 3, 3, 1, 1
l2cache_7, FetchXResp_recv, , Accumulator, 1821667360, 0, 32, 32, 32, 1, 1
l2cache_7, NACK_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, AckInv_recv, , Accumulator, 1821667360, 0, 17, 17, 17, 1, 1
l2cache_7, AckPut_recv, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l2cache_7, MSHR_occupancy, , Accumulator, 1821667360, 0, 41326, 237538, 4844860, 0, 11
l2cache_7, Bank_conflicts, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache15, packet_latency, , Accumulator, 1821667360, 0, 22148, 332858, 1680, 2, 28
l3cache15, send_bit_count, , Accumulator, 1821667360, 0, 432896, 229425152, 1292, 64, 576
l3cache15, output_port_stalls, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
l3cache15, idle_time, , Accumulator, 1821667360, 0, 1414140700, 20181783265865112, 1254, 19, 61883743
l3cache15, evict_I, , Accumulator, 1821667360, 0, 540, 540, 540, 1, 1
l3cache15, evict_IS, , Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
